goal combination,count,pick count
"['Forest Temple Boss Key', 'Map & Compass in Bottom of the Well']",7,2
"['Forest Temple Boss Key', 'Map & Compass in Dodongos Cavern']",6,1
"['Forest Temple Boss Key', 'Obtain all 5 Small Keys in Shadow Temple']",6,1
"['Forest Temple Boss Key', 'Open All 6 Gold Rupee Chests']",10,2
"['Forest Temple Boss Key', 'Open the Final Door of Shadow Trial']",9,1
"['Forest Temple Boss Key', 'Two Fairy Spells']",8,0
"['Free all 9 Gorons in Fire Temple', 'Ganons Castle Boss Key']",8,4
"['Free all 9 Gorons in Fire Temple', 'Lens of Truth']",6,2
"['Free all 9 Gorons in Fire Temple', 'Map & Compass in Spirit Temple']",8,0
"['Free all 9 Gorons in Fire Temple', 'Open 3 Gold Rupee Chests']",8,1
"['Free all 9 Gorons in Fire Temple', 'Quiver (40)']",6,3
"['Free all 9 Gorons in Fire Temple', 'Shadow Temple Boss Key']",8,0
"['Free all 9 Gorons in Fire Temple', 'Silver Scale']",6,2
"['Free all 9 Gorons in Fire Temple', 'Spirit Temple Boss Key']",6,0
"['Frogs HP', 'Green Gauntlets']",6,2
"['Frogs HP', 'Quiver (50)']",6,0
"['Ganons Castle Boss Key', 'Goron Bracelet']",10,2
"['Ganons Castle Boss Key', 'Green Gauntlets']",13,2
"['Ganons Castle Boss Key', 'Map & Compass in Forest Temple']",6,0
"['Ganons Castle Boss Key', 'Map & Compass in Jabu-Jabu']",6,3
"['Ganons Castle Boss Key', 'Map & Compass in Spirit Temple']",8,0
"['Ganons Castle Boss Key', 'Nayrus Love']",6,2
"['Ganons Castle Boss Key', 'Obtain all 5 Small Keys in Shadow Temple']",9,0
"['Ganons Castle Boss Key', 'Open All 6 Gold Rupee Chests']",13,0
"['Ganons Castle Boss Key', 'Two Fairy Spells']",8,3
"['Gerudos Card', 'Green Gauntlets']",10,2
"['Gerudos Card', 'Open All 6 Gold Rupee Chests']",6,2
"['Get Bombchu chest in Spirit Temple', 'Open All 6 Gold Rupee Chests']",6,0
"['Giants Knife', 'Green Gauntlets']",8,0
"['Giants Knife', 'Open All 6 Gold Rupee Chests']",8,1
"['Giants Wallet', 'Green Gauntlets']",8,0
"['Giants Wallet', 'Open All 6 Gold Rupee Chests']",6,1
"['Giants Wallet', 'Open the Final Door of Water Trial']",6,0
"['Goron Bracelet', 'Goron Tunic']",7,4
"['Goron Bracelet', 'Longshot']",6,0
"['Goron Bracelet', 'Map & Compass in Dodongos Cavern']",7,1
"['Goron Bracelet', 'Map & Compass in Fire Temple']",6,1
"['Goron Bracelet', 'Map & Compass in Forest Temple']",10,0
"['Goron Bracelet', 'Map & Compass in Spirit Temple']",7,0
"['Goron Bracelet', 'Megaton Hammer']",11,2
"['Goron Bracelet', 'Minuet of Forest']",6,1
"['Goron Bracelet', 'Mirror Shield']",6,1
"['Goron Bracelet', 'Obtain all 8 Small Keys in Fire Temple']",7,3
"['Goron Bracelet', 'Open All 6 Gold Rupee Chests']",21,2
"['Goron Bracelet', 'Open the Final Door of Fire Trial']",7,1
"['Goron Bracelet', 'Silver Scale']",9,3
"['Goron Bracelet', 'Zora Tunic']",6,1
"['Goron Tunic', 'Green Gauntlets']",14,2
"['Goron Tunic', 'Open All 6 Gold Rupee Chests']",6,1
"['Green Gauntlets', 'Ice Arrows']",7,0
"['Green Gauntlets', 'Ice Cavern HP']",7,0
"['Green Gauntlets', 'Iron Boots']",6,0
"['Green Gauntlets', 'Lens of Truth']",14,0
"['Green Gauntlets', 'Light Arrows']",13,1
"['Green Gauntlets', 'Lon Lon Ranch HP']",14,3
"['Green Gauntlets', 'Longshot']",6,0
"['Green Gauntlets', 'Map & Compass in Bottom of the Well']",10,3
"['Green Gauntlets', 'Map & Compass in Deku Tree']",6,3
"['Green Gauntlets', 'Map & Compass in Dodongos Cavern']",17,3
"['Green Gauntlets', 'Map & Compass in Fire Temple']",8,0
"['Green Gauntlets', 'Map & Compass in Forest Temple']",15,4
"['Green Gauntlets', 'Map & Compass in Shadow Temple']",8,0
"['Green Gauntlets', 'Map & Compass in Spirit Temple']",10,3
"['Green Gauntlets', 'Megaton Hammer']",11,2
"['Green Gauntlets', 'Minuet of Forest']",17,6
"['Green Gauntlets', 'Mirror Shield']",12,1
"['Green Gauntlets', 'Obtain all 5 Small Keys in Forest Temple']",12,3
"['Green Gauntlets', 'Obtain all 8 Small Keys in Fire Temple']",14,1
"['Green Gauntlets', 'Open 2 Boss Key Doors']",6,0
"['Green Gauntlets', 'Open 3 Boss Key Doors']",6,3
"['Green Gauntlets', 'Open 3 Gold Rupee Chests']",11,2
"['Green Gauntlets', 'Open 5 Gold Rupee Chests']",11,3
"['Green Gauntlets', 'Open 50 Rupee chest in Wasteland']",6,1
"['Green Gauntlets', 'Open All 6 Gold Rupee Chests']",22,10
"['Green Gauntlets', 'Open the Final Door of Fire Trial']",8,1
"['Green Gauntlets', 'Open the Final Door of Water Trial']",6,3
"['Green Gauntlets', 'Plant 5 Magic Beans']",8,3
"['Green Gauntlets', 'Requiem of Spirit']",16,3
"['Green Gauntlets', 'Stone of Agony']",7,0
"['Green Gauntlets', 'Water Medallion']",6,1
"['Green Gauntlets', 'Water Temple Boss Key']",9,1
"['Green Gauntlets', 'Win Bombchu Bowling Prize']",7,3
"['Green Gauntlets', 'Zora Tunic']",20,7
"['Ice Arrows', 'Obtain all 5 Small Keys in Shadow Temple']",6,1
"['Ice Arrows', 'Open All 6 Gold Rupee Chests']",13,2
"['Ice Cavern HP', 'Open All 6 Gold Rupee Chests']",7,1
"['Keaton Mask', 'Open All 6 Gold Rupee Chests']",7,3
"['Lens of Truth', 'Open All 6 Gold Rupee Chests']",10,1
"['Lens of Truth', 'Open the Final Door of Water Trial']",6,2
"['Lens of Truth', 'Win Bombchu Bowling Prize']",6,1
"['Light Arrows', 'Map & Compass in Bottom of the Well']",8,0
"['Light Arrows', 'Open All 6 Gold Rupee Chests']",18,2
"['Lon Lon Ranch HP', 'Longshot']",7,4
"['Lon Lon Ranch HP', 'Open All 6 Gold Rupee Chests']",10,2
"['Lon Lon Ranch HP', 'Two Fairy Spells']",6,2
"['Longshot', 'Obtain all 8 Small Keys in Fire Temple']",6,0
"['Longshot', 'Open All 6 Gold Rupee Chests']",8,0
"['Longshot', 'Quiver (50)']",6,0
"['Map & Compass in Bottom of the Well', 'Map & Compass in Forest Temple']",7,6
"['Map & Compass in Bottom of the Well', 'Open All 6 Gold Rupee Chests']",10,3
"['Map & Compass in Bottom of the Well', 'Open the Final Door of Shadow Trial']",7,0
"['Map & Compass in Bottom of the Well', 'Two Fairy Spells']",8,0
"['Map & Compass in Dodongos Cavern', 'Nayrus Love']",7,4
"['Map & Compass in Dodongos Cavern', 'Open All 6 Gold Rupee Chests']",7,0
"['Map & Compass in Dodongos Cavern', 'Open the Final Door of Water Trial']",6,0
"['Map & Compass in Dodongos Cavern', 'Two Fairy Spells']",7,4
"['Map & Compass in Fire Temple', 'Obtain all 5 Small Keys in Shadow Temple']",7,0
"['Map & Compass in Fire Temple', 'Two Fairy Spells']",6,0
"['Map & Compass in Forest Temple', 'Map & Compass in Spirit Temple']",6,1
"['Map & Compass in Forest Temple', 'Obtain all 5 Small Keys in Shadow Temple']",6,2
"['Map & Compass in Forest Temple', 'Open 3 Gold Rupee Chests']",7,0
"['Map & Compass in Forest Temple', 'Open All 6 Gold Rupee Chests']",14,4
"['Map & Compass in Forest Temple', 'Open the Final Door of Shadow Trial']",6,0
"['Map & Compass in Forest Temple', 'Open the Final Door of Water Trial']",10,6
"['Map & Compass in Forest Temple', 'Two Fairy Spells']",11,4
"['Map & Compass in Forest Temple', 'Win Bombchu Bowling Prize']",6,1
"['Map & Compass in Jabu-Jabu', 'Open 3 Boss Key Doors']",6,0
"['Map & Compass in Jabu-Jabu', 'Open All 6 Gold Rupee Chests']",6,1
"['Map & Compass in Jabu-Jabu', 'Open the Final Door of Spirit Trial']",6,3
"['Map & Compass in Shadow Temple', 'Open All 6 Gold Rupee Chests']",6,2
"['Map & Compass in Spirit Temple', 'Obtain all 5 Small Keys in Forest Temple']",6,2
"['Map & Compass in Spirit Temple', 'Open 3 Boss Key Doors']",8,4
"['Map & Compass in Spirit Temple', 'Open 3 Gold Rupee Chests']",8,6
"['Map & Compass in Spirit Temple', 'Open the Final Door of Forest Trial']",6,1
"['Map & Compass in Spirit Temple', 'Open the Final Door of Shadow Trial']",9,4
"['Map & Compass in Spirit Temple', 'Win Bombchu Bowling Prize']",6,0
"['Map & Compass in Water Temple', 'Open All 6 Gold Rupee Chests']",8,0
"['Megaton Hammer', 'Open the Final Door of Spirit Trial']",6,1
"['Megaton Hammer', 'Quiver (50)']",10,3
"['Megaton Hammer', 'Two Fairy Spells']",11,2
"['Minuet of Forest', 'Nayrus Love']",8,3
"['Minuet of Forest', 'Open 3 Boss Key Doors']",10,6
"['Minuet of Forest', 'Open All 6 Gold Rupee Chests']",11,3
"['Minuet of Forest', 'Open the Final Door of Spirit Trial']",6,2
"['Minuet of Forest', 'Two Fairy Spells']",7,0
"['Mirror Shield', 'Open All 6 Gold Rupee Chests']",12,3
"['Nayrus Love', 'Obtain all 5 Small Keys in Forest Temple']",7,0
"['Nayrus Love', 'Obtain all 8 Small Keys in Fire Temple']",6,1
"['Nayrus Love', 'Open 3 Gold Rupee Chests']",6,1
"['Nayrus Love', 'Open All 6 Gold Rupee Chests']",9,1
"['Nayrus Love', 'Open the Final Door of Forest Trial']",6,0
"['Nayrus Love', 'Plant 5 Magic Beans']",9,0
"['Nayrus Love', 'Silver Scale']",6,1
"['Nayrus Love', 'Stone of Agony']",6,0
"['Nayrus Love', 'Win Bombchu Bowling Prize']",6,0
"['Obtain all 5 Small Keys in Forest Temple', 'Obtain all 5 Small Keys in Shadow Temple']",6,1
"['Obtain all 5 Small Keys in Forest Temple', 'Open All 6 Gold Rupee Chests']",14,3
"['Obtain all 5 Small Keys in Forest Temple', 'Open the Final Door of Water Trial']",6,0
"['Obtain all 5 Small Keys in Forest Temple', 'Two Fairy Spells']",10,2
"['Obtain all 5 Small Keys in Shadow Temple', 'Open All 6 Gold Rupee Chests']",20,5
"['Obtain all 5 Small Keys in Shadow Temple', 'Win Bombchu Bowling Prize']",8,1
"['Obtain all 8 Small Keys in Fire Temple', 'Open 3 Boss Key Doors']",7,2
"['Obtain all 8 Small Keys in Fire Temple', 'Open the Final Door of Spirit Trial']",6,0
"['Obtain all 8 Small Keys in Fire Temple', 'Two Fairy Spells']",11,3
"['Open 3 Boss Key Doors', 'Silver Scale']",7,9
"['Open 3 Boss Key Doors', 'Two Fairy Spells']",7,4
"['Open 3 Gold Rupee Chests', 'Open the Final Door of Shadow Trial']",6,3
"['Open 3 Gold Rupee Chests', 'Open the Final Door of Water Trial']",10,1
"['Open 3 Gold Rupee Chests', 'Quiver (50)']",8,4
"['Open 3 Gold Rupee Chests', 'Requiem of Spirit']",7,4
"['Open 3 Gold Rupee Chests', 'Shadow Temple Boss Key']",7,2
"['Open 3 Gold Rupee Chests', 'Two Fairy Spells']",10,6
"['Open 5 Gold Rupee Chests', 'Rutos Letter']",6,0
"['Open 5 Gold Rupee Chests', 'Two Fairy Spells']",6,6
"['Open 50 Rupee chest in Wasteland', 'Open All 6 Gold Rupee Chests']",8,0
"['Open All 6 Gold Rupee Chests', 'Open the Final Door of Fire Trial']",6,1
"['Open All 6 Gold Rupee Chests', 'Open the Final Door of Forest Trial']",10,1
"['Open All 6 Gold Rupee Chests', 'Open the Final Door of Spirit Trial']",18,4
"['Open All 6 Gold Rupee Chests', 'Quiver (40)']",7,0
"['Open All 6 Gold Rupee Chests', 'Quiver (50)']",24,3
"['Open All 6 Gold Rupee Chests', 'Requiem of Spirit']",13,2
"['Open All 6 Gold Rupee Chests', 'Sarias Song']",8,1
"['Open All 6 Gold Rupee Chests', 'Shadow Temple Boss Key']",8,1
"['Open All 6 Gold Rupee Chests', 'Silver Gauntlets']",16,2
"['Open All 6 Gold Rupee Chests', 'Silver Scale']",11,6
"['Open All 6 Gold Rupee Chests', 'Spirit Temple Boss Key']",13,1
"['Open All 6 Gold Rupee Chests', 'Stone of Agony']",9,2
"['Open All 6 Gold Rupee Chests', 'Water Temple Boss Key']",8,2
"['Open All 6 Gold Rupee Chests', 'Zora Tunic']",17,3
"['Open the Final Door of Fire Trial', 'Quiver (50)']",6,1
"['Open the Final Door of Shadow Trial', 'Zora Tunic']",8,4
"['Open the Final Door of Spirit Trial', 'Sarias Song']",11,0
"['Open the Final Door of Spirit Trial', 'Silver Scale']",6,2
"['Open the Final Door of Water Trial', 'Sarias Song']",8,2
"['Open the Final Door of Water Trial', 'Silver Gauntlets']",6,0
"['Quiver (40)', 'Sarias Song']",8,2
"['Quiver (40)', 'Two Fairy Spells']",8,3
"['Quiver (40)', 'Win Bombchu Bowling Prize']",6,3
"['Quiver (50)', 'Sarias Song']",10,2
"['Quiver (50)', 'Silver Scale']",6,0
"['Quiver (50)', 'Win Bombchu Bowling Prize']",6,1
"['Quiver (50)', 'Zora Tunic']",7,3
"['Requiem of Spirit', 'Sarias Song']",7,1
"['Silver Gauntlets', 'Two Fairy Spells']",7,5
"['Silver Scale', 'Two Fairy Spells']",10,4
"['Stone of Agony', 'Two Fairy Spells']",7,0
"['Two Fairy Spells', 'Win Bombchu Bowling Prize']",6,1
